year,month,day,hour,wspd,forecast
2009,11,23,14,16.93300056,15.35325748
2009,11,23,15,15.61699963,15.87986657
2009,11,23,16,14.18299961,15.98442124
2009,11,23,17,13.11699963,14.58681876
2009,11,23,18,14.60000038,12.94030047
2009,11,23,19,14.81700039,12.59706876
2009,11,23,20,16.93300056,12.88728931
2009,11,23,21,19.28300095,13.25803812
2009,11,23,22,17.66699982,15.94326901
2009,11,23,23,19.38299942,17.73347069
2009,11,24,0,17.13299942,16.12875367
2009,11,24,1,18.64999962,17.86143796
2009,11,24,2,14.7670002,16.03278468
2009,11,24,3,12.44999981,17.33287875
2009,11,24,4,15.05000019,13.29144029
2009,11,24,5,17.33300018,11.71984581
2009,11,24,6,18.36700058,13.99635629
2009,11,24,7,12.94999981,15.95855765
2009,11,24,8,14.44999981,17.30263472
2009,11,24,9,16.18300056,12.19542409
2009,11,24,10,16.64999962,12.85153249
2009,11,24,11,23.85000038,15.70233639
2009,11,24,12,21.29999924,15.86432579
2009,11,24,13,17.04999924,18.31407825
2009,11,24,14,17.33300018,18.33430417
2009,11,24,15,17.56699944,16.00699482
2009,11,24,16,15.30000019,16.06107207
2009,11,24,17,16.0170002,16.10761075
2009,11,24,18,14.43299961,14.50696207
2009,11,24,19,14.86699963,15.02932538
2009,11,24,20,18.95000076,12.93176153
2009,11,24,21,16.54999924,13.43953623
2009,11,24,22,16.79999924,17.42479466
2009,11,24,23,12.13300037,15.88771921
2009,11,25,0,9.883000374,15.9734533
2009,11,25,1,9.75,11.6279039
2009,11,25,2,11.08300018,9.302556722
2009,11,25,3,8.75,9.126863927
2009,11,25,4,10.93299961,9.951808196
2009,11,25,5,13.58300018,8.053233966
2009,11,25,6,13.10000038,9.936795118
2009,11,25,7,10.86699963,12.49649709
2009,11,25,8,8.916999817,12.15480737
2009,11,25,9,13.81700039,10.17339438
2009,11,25,10,14.28299999,8.268297794
2009,11,25,11,8.850000381,12.50752992
2009,11,25,12,11.13300037,12.74935645
2009,11,25,13,9.817000389,8.502161321
2009,11,25,14,9.482999802,10.11254816
2009,11,25,15,8.217000008,9.101177854
2009,11,25,16,7.550000191,9.009310407
2009,11,25,17,8.583000183,7.557543218
2009,11,25,18,12.4829998,7.305649583
2009,11,25,19,11.06700039,8.037929351
2009,11,25,20,11.94999981,11.35373502
2009,11,25,21,11.41699982,10.00224281
2009,11,25,22,8.383000374,11.15912261
2009,11,25,23,8.767000198,10.6537905
2009,11,26,0,9.633000374,7.732108012
2009,11,26,1,10.88300037,8.05355359
2009,11,26,2,10.86699963,9.059075385
2009,11,26,3,7.782999992,9.937090172
2009,11,26,4,7.117000103,9.937090172
2009,11,26,5,6.699999809,7.360140717
2009,11,26,6,7.650000095,6.964239031
2009,11,26,7,7.117000103,6.630811707
2009,11,26,8,6.732999802,7.307395248
2009,11,26,9,7.433000088,6.964320596
2009,11,26,10,6.032999992,6.647083318
2009,11,26,11,8,7.258756985
2009,11,26,12,10.5170002,6.215170486
2009,11,26,13,9.932999611,7.470420228
2009,11,26,14,6.982999802,9.862584597
2009,11,26,15,6.282999992,9.152221647
2009,11,26,16,6.416999817,6.721275736
2009,11,26,17,5.333000183,6.348676985
2009,11,26,18,5.982999802,6.409788175
2009,11,26,19,6.132999897,5.631255349
2009,11,26,20,3.98300004,6.204237446
2009,11,26,21,3.316999912,6.225984775
2009,11,26,22,1.282999992,4.607206234
2009,11,26,23,0.600000024,4.15784482
2009,11,27,0,2.950000048,3.493952893
2009,11,27,1,3.150000095,3.459391641
2009,11,27,2,1.850000024,4.034191725
2009,11,27,3,2.98300004,4.046918514
2009,11,27,4,2.599999905,3.537478054
2009,11,27,5,2.882999897,4.031358002
2009,11,27,6,3.617000103,4.021607624
2009,11,27,7,4.349999905,4.027935803
2009,11,27,8,4.617000103,4.262667649
2009,11,27,9,5.982999802,4.880505714
2009,11,27,10,6.183000088,5.357060652
2009,11,27,11,6.550000191,6.201611451
2009,11,27,12,6.232999802,6.234407106
2009,11,27,13,5.166999817,6.590913628
2009,11,27,14,7.083000183,6.252792035
2009,11,27,15,4.699999809,5.621931616
2009,11,27,16,7.066999912,6.920957483
2009,11,27,17,5.849999905,5.393111023
2009,11,27,18,5.767000198,6.86506918
2009,11,27,19,5.833000183,5.995103127
2009,11,27,20,9.550000191,5.963505681
2009,11,27,21,10.28299999,5.993827592
2009,11,27,22,15.0170002,9.051186096
2009,11,27,23,15.41699982,9.290545732
2009,11,28,0,13.53299999,13.74787107
2009,11,28,1,13.86699963,14.39203167
2009,11,28,2,11.06700039,12.86446592
2009,11,28,3,12.5170002,12.88471318
2009,11,28,4,14.16699982,10.25251506
2009,11,28,5,14.68299961,11.58813661
2009,11,28,6,16.06699944,12.63355604
2009,11,28,7,16.21699905,12.92209413
2009,11,28,8,16.29999924,15.39202544
2009,11,28,9,17.7670002,15.78215852
2009,11,28,10,18.36700058,15.8792335
2009,11,28,11,18.31699944,16.10689892
2009,11,28,12,19.45000076,17.32725156
2009,11,28,13,18.56699944,17.35367006
2009,11,28,14,19.2329998,17.88354309
2009,11,28,15,21.28300095,17.35402168
2009,11,28,16,20.53300095,17.57199384
2009,11,28,17,21,18.34200562
2009,11,28,18,20.96699905,18.33232663
2009,11,28,19,20.28300095,18.33094637
2009,11,28,20,19.85000038,18.33094637
2009,11,28,21,19.96699905,18.31089562
2009,11,28,22,18.5,18.01919372
2009,11,28,23,17.29999924,18.18629648
2009,11,29,0,18.43300056,17.35294048
2009,11,29,1,18.21699905,16.08353705
2009,11,29,2,16.78300095,17.33287875
2009,11,29,3,14.89999962,17.35367006
2009,11,29,4,13.9829998,15.99555843
2009,11,29,5,11,13.87189737
2009,11,29,6,11.28299999,12.90069727
2009,11,29,7,11.11699963,10.29672165
2009,11,29,8,11.56700039,10.64428192
2009,11,29,9,12.78299999,9.964216709
2009,11,29,10,14.9829998,10.66020332
2009,11,29,11,12,11.72917878
2009,11,29,12,10.81700039,13.73403462
2009,11,29,13,11.5170002,11.37209945
2009,11,29,14,10.58300018,10.09064763
2009,11,29,15,13.19999981,10.65210207
2009,11,29,16,16.35000038,9.880704055
2009,11,29,17,14,12.4749213
2009,11,29,18,13.0170002,15.68120626
2009,11,29,19,14.21700001,12.82542502
2009,11,29,20,14.10000038,12.31504655
2009,11,29,21,11.89999962,12.81766977
2009,11,29,22,11.14999962,12.82605785
2009,11,29,23,13.16699982,11.41419631
2009,11,30,0,10.94999981,10.13924372
2009,11,30,1,11.44999981,12.47418138
2009,11,30,2,9.199999809,10.12305067
2009,11,30,3,11.14999962,10.74365119
2009,11,30,4,11.39999962,8.47499803
2009,11,30,5,6.699999809,9.988611968
2009,11,30,6,3.98300004,10.64181758
2009,11,30,7,4.333000183,6.636228786
2009,11,30,8,6.083000183,4.609211024
2009,11,30,9,8.482999802,4.884486822
2009,11,30,10,5.267000198,6.216291239
2009,11,30,11,11.81700039,7.852516555
2009,11,30,12,11.31700039,5.624927565
2009,11,30,13,13.88300037,11.05818604
2009,11,30,14,13.85000038,10.64004583
2009,11,30,15,9.199999809,12.52371229
2009,11,30,16,5.282999992,12.70472996
2009,11,30,17,8.567000389,8.805260377
2009,11,30,18,7.25,5.767402601
2009,11,30,19,9.982999802,8.035390474
2009,11,30,20,16.18300056,7.037498138
2009,11,30,21,13.68299961,9.165056799
2009,11,30,22,9.850000381,15.41363875
2009,11,30,23,10.78299999,12.71694527
2009,12,1,0,12.55000019,9.482753964
2009,12,1,1,9.767000198,10.03584311
2009,12,1,2,9.932999611,11.44734674
2009,12,1,3,10.39999962,9.18729503
2009,12,1,4,11.05000019,9.236687336
2009,12,1,5,13.28299999,9.549753994
2009,12,1,6,12.30000019,9.951808196
2009,12,1,7,10.9829998,12.4740553
2009,12,1,8,9.767000198,11.45468699
2009,12,1,9,9.333000183,10.06073783
2009,12,1,10,6.767000198,9.139548007
2009,12,1,11,3.849999905,8.533809266
2009,12,1,12,2.282999992,6.659143293
2009,12,1,13,4.150000095,4.586302274
2009,12,1,14,6,3.818680536
2009,12,1,15,5.566999912,4.756256879
2009,12,1,16,5.217000008,6.20149741
2009,12,1,17,6.183000088,5.897456408
2009,12,1,18,5.867000103,5.624338897
2009,12,1,19,5.867000103,6.234026912
2009,12,1,20,5.166999817,5.996660893
2009,12,1,21,5.949999809,5.99725242
2009,12,1,22,5.967000008,5.620711266
2009,12,1,23,6.433000088,6.183528351
2009,12,2,0,8.017000198,6.185107676
2009,12,2,1,6.699999809,6.409312833
2009,12,2,2,5.583000183,7.477276265
2009,12,2,3,8.567000389,6.629628338
2009,12,2,4,9.300000191,5.901276794
2009,12,2,5,9.399999619,8.037347836
2009,12,2,6,9.883000374,8.505820411
2009,12,2,7,9.817000389,8.951188896
2009,12,2,8,7.833000183,9.111421018
2009,12,2,9,6.683000088,9.101177854
2009,12,2,10,7.782999992,7.370155854
2009,12,2,11,6.083000183,6.599653847
2009,12,2,12,6.017000198,7.359595777
2009,12,2,13,6.25,6.222708525
2009,12,2,14,3.832999945,6.211916841
2009,12,2,15,8.75,6.252792035
2009,12,2,16,17.71699905,4.580033196
2009,12,2,17,20.20000076,8.047783388
2009,12,2,18,19,15.71094628
2009,12,2,19,18.29999924,18.10720153
2009,12,2,20,17.41699982,17.49666686
2009,12,2,21,15.58300018,17.35118811
2009,12,2,22,16.25,16.09077634
2009,12,2,23,15.69999981,14.58517854
2009,12,3,0,15.14999962,15.81767073
2009,12,3,1,15.33300018,14.84536245
2009,12,3,2,15.41699982,14.28511816
2009,12,3,3,12.63300037,14.51645944
2009,12,3,4,14.63300037,14.55079959
2009,12,3,5,11.53299999,11.99245348
2009,12,3,6,10.53299999,12.8439005
2009,12,3,7,12.75,10.93305379
2009,12,3,8,7.767000198,10.01987257
2009,12,3,9,7.433000088,11.72517264
2009,12,3,10,6.349999905,7.465243147
2009,12,3,11,7.282999992,7.352280281
2009,12,3,12,6.099999905,6.37253689
2009,12,3,13,4.683000088,7.043030985
2009,12,3,14,3.950000048,6.226576302
2009,12,3,15,2.382999897,5.392859852
2009,12,3,16,2.099999905,4.603196639
2009,12,3,17,2.680000067,4.021053167
2009,12,3,18,3.183000088,3.55169882
2009,12,3,19,3.667000055,4.021093073
2009,12,3,20,3.950000048,4.043555877
2009,12,3,21,5.150000095,4.313081059
2009,12,3,22,4.017000198,4.598825927
2009,12,3,23,4.416999817,5.612423725
2009,12,4,0,3.132999897,4.672879148
2009,12,4,1,3.400000095,4.955636774
2009,12,4,2,4.017000198,4.045841032
2009,12,4,3,3.98300004,4.25218957
2009,12,4,4,3.917000055,4.670019088
2009,12,4,5,4.099999905,4.601223211
2009,12,4,6,3.867000103,4.596844826
2009,12,4,7,3.617000103,4.754279922
2009,12,4,8,3.75,4.579671498
2009,12,4,9,3.049999952,4.265254689
2009,12,4,10,3.200000048,4.527015831
2009,12,4,11,3.200000048,4.043969489
2009,12,4,12,2.032999992,4.044341964
2009,12,4,13,2.167000055,4.043555877
2009,12,4,14,1.282999992,3.546067985
2009,12,4,15,1.049999952,3.594416972
2009,12,4,16,0.717000008,3.492652256
2009,12,4,17,1.01699996,3.470852354
2009,12,4,18,2.299999952,3.46130502
2009,12,4,19,1.717000008,3.475946041
2009,12,4,20,1.582999945,3.826503082
2009,12,4,21,1.832999945,3.54084069
2009,12,4,22,1.967000008,3.534989783
2009,12,4,23,3.349999905,3.536963503
2009,12,5,0,1.532999992,3.537568912
2009,12,5,1,2,4.187595532
2009,12,5,2,6.566999912,3.534398125
2009,12,5,3,7.982999802,3.538292708
2009,12,5,4,6.916999817,6.582916987
2009,12,5,5,5.75,7.423901859
2009,12,5,6,5.183000088,6.668458603
2009,12,5,7,4.5,5.963505681
2009,12,5,8,4.400000095,5.622145105
2009,12,5,9,3.632999897,4.965646047
2009,12,5,10,2.332999945,4.949629957
2009,12,5,11,1.633000016,4.26702579
2009,12,5,12,3.917000055,3.997427399
2009,12,5,13,4.632999897,3.535504333
2009,12,5,14,5.217000008,4.594045121
2009,12,5,15,5.132999897,5.359367563
2009,12,5,16,4.467000008,5.619490635
2009,12,5,17,4.550000191,5.603092572
2009,12,5,18,4.617000103,4.959635966
2009,12,5,19,3.950000048,5.134124876
2009,12,5,20,3.933000088,5.358497298
2009,12,5,21,4.949999809,4.601047346
2009,12,5,22,4.967000008,4.597146712
2009,12,5,23,4.833000183,5.550182575
2009,12,6,0,5.717000008,5.551681797
2009,12,6,1,3,5.438597145
2009,12,6,2,2.882999897,5.950088903
2009,12,6,3,0.850000024,4.03720535
2009,12,6,4,3.667000055,4.030814434
2009,12,6,5,5.732999802,3.462199417
2009,12,6,6,7.132999897,4.315021355
2009,12,6,7,7.083000183,5.958666682
2009,12,6,8,5.683000088,6.982216992
2009,12,6,9,7.367000103,6.9227697
2009,12,6,10,9.416999817,5.942356627
2009,12,6,11,11.68299961,7.065849493
2009,12,6,12,10.89999962,8.948556427
2009,12,6,13,10.61699963,10.81516194
2009,12,6,14,13.44999981,9.941962311
2009,12,6,15,16.20000076,9.896631154
2009,12,6,16,13.2670002,12.48192062
2009,12,6,17,12.88300037,15.60935412
2009,12,6,18,13.9829998,12.78657277
2009,12,6,19,12.83300018,12.1344716
2009,12,6,20,12.7670002,12.7200598
2009,12,6,21,10.83300018,12.02192962
2009,12,6,22,9.217000008,11.97275798
2009,12,6,23,10.41699982,10.1357159
2009,12,7,0,9.833000183,8.589905555
2009,12,7,1,8.982999802,9.563243583
2009,12,7,2,10.83300018,9.105901168
2009,12,7,3,9.932999611,8.172680377
2009,12,7,4,9.482999802,9.937090172
2009,12,7,5,8.850000381,9.152221647
2009,12,7,6,8.682999611,9.009310407
2009,12,7,7,7.583000183,8.171969829
2009,12,7,8,8.866999626,8.048078734
2009,12,7,9,8.883000374,7.306489577
2009,12,7,10,7.517000198,8.171129835
2009,12,7,11,6.566999912,8.171969829
2009,12,7,12,6.583000183,7.298182281
2009,12,7,13,6.416999817,6.592347468
2009,12,7,14,6.117000103,6.595104504
2009,12,7,15,4.683000088,6.409574685
2009,12,7,16,3.299999952,6.227796652
2009,12,7,17,4.482999802,5.391676483
2009,12,7,18,4.566999912,4.08810471
2009,12,7,19,5.132999897,4.959606646
2009,12,7,20,4.583000183,5.151119517
2009,12,7,21,4.849999905,5.60286634
2009,12,7,22,5.25,5.195842367
2009,12,7,23,5.617000103,5.491605735
2009,12,8,0,5.617000103,5.619792521
2009,12,8,1,6.882999897,5.89552281
2009,12,8,2,12.44999981,5.899251428
2009,12,8,3,15.81700039,6.666879618
2009,12,8,4,17.13299942,11.3322997
2009,12,8,5,16.11700058,14.50832913
2009,12,8,6,18.13299942,15.90325524
2009,12,8,7,14.19999981,15.71439844
2009,12,8,8,13.53299999,17.32160627
2009,12,8,9,16.83300018,12.96897684
2009,12,8,10,14.88300037,12.8766318
2009,12,8,11,14.75,15.92290309
2009,12,8,12,15.08300018,13.41291943
2009,12,8,13,13.89999962,13.25743265
2009,12,8,14,13.5,14.17824193
2009,12,8,15,10.5170002,12.87801857
2009,12,8,16,12.18299961,12.84546611
2009,12,8,17,17.33300018,10.19717013
2009,12,8,18,15.88300037,11.3760547
2009,12,8,19,14.85000038,15.68379242
2009,12,8,20,17.35000038,14.70381971
2009,12,8,21,15.60000038,13.40144962
2009,12,8,22,14.5170002,16.05089012
2009,12,8,23,13.75,14.5499867
2009,12,9,0,11.91699982,12.95349242
2009,12,9,1,10.60000038,12.87909956
2009,12,9,2,9.732999802,11.41818692
2009,12,9,3,7.199999809,10.01087569
2009,12,9,4,3.26699996,9.099603115
2009,12,9,5,5.349999905,7.026105806
2009,12,9,6,6.099999905,4.056651519
2009,12,9,7,10.44999981,5.628444364
2009,12,9,8,10.81700039,6.221168184
2009,12,9,9,11.7329998,9.590851086
2009,12,9,10,7.099999905,9.930301074
2009,12,9,11,7.382999897,10.83297388
2009,12,9,12,4.449999809,6.971841354
2009,12,9,13,5.017000198,7.066776246
2009,12,9,14,4.732999802,4.963832185
2009,12,9,15,5.532999992,5.563016691
2009,12,9,16,2.73300004,5.390826054
2009,12,9,17,2.700000048,5.891017767
2009,12,9,18,2.467000008,4.030983341
2009,12,9,19,5.599999905,4.024486255
2009,12,9,20,14.0170002,4.019823233
2009,12,9,21,16.31699944,5.892360864
2009,12,9,22,21.08300018,12.52156697
2009,12,9,23,19.04999924,15.67929372
2009,12,10,0,17.95000076,18.27809862
2009,12,10,1,15.89999962,17.54338002
2009,12,10,2,10.39999962,17.19804082
2009,12,10,3,10.18299961,14.88619837
2009,12,10,4,10.78299999,9.948370475
2009,12,10,5,11.68299961,9.471645112
2009,12,10,6,12.08300018,9.916780327
2009,12,10,7,13.28299999,10.81516194
2009,12,10,8,12.25,11.1396995
2009,12,10,9,12.19999981,12.48420648
2009,12,10,10,10.89999962,11.47150514
2009,12,10,11,13.55000019,11.38412864
2009,12,10,12,14.16699982,9.993688507
2009,12,10,13,11.42000008,12.52992452
2009,12,10,14,12.21000017,12.73506731
2009,12,10,15,13.00000027,10.94803009
2009,12,10,16,13.79000037,11.418039
2009,12,10,17,14.58000047,11.86389293
2009,12,10,18,15.37000057,12.66219017
2009,12,10,19,16.16000066,12.84315133
2009,12,10,20,16.95000076,14.49579014
2009,12,10,21,14.64999962,15.77427893
2009,12,10,22,11.16699982,15.97548031
2009,12,10,23,10.94999981,12.9872477
2009,12,11,0,8.699999809,10.36739253
2009,12,11,1,9.282999992,10.08723217
2009,12,11,2,10.93299961,8.048281567
2009,12,11,3,9.833000183,8.507317831
2009,12,11,4,8.932999611,9.937090172
2009,12,11,5,8.633000374,9.105901168
2009,12,11,6,6.5,8.172680377
2009,12,11,7,4.566999912,8.042711787
2009,12,11,8,5.217000008,6.454189379
2009,12,11,9,4.699999809,5.15853638
2009,12,11,10,6.032999992,5.622636107
2009,12,11,11,6.199999809,5.389382406
2009,12,11,12,6.949999809,6.210961525
2009,12,11,13,6.866624832,6.246095209
2009,12,11,14,6.783249855,6.712584855
2009,12,11,15,6.699874878,6.667238253
2009,12,11,16,6.616499901,6.663519368
2009,12,11,17,6.533124924,6.630598217
2009,12,11,18,6.449749947,6.599440357
2009,12,11,19,6.366374969,6.589324163
2009,12,11,20,6.282999992,6.449246274
2009,12,11,21,5.050000191,6.372323401
2009,12,11,22,4.333000183,6.347692915
2009,12,11,23,6.482999802,5.564889535
2009,12,12,0,7.849999905,4.883841377
2009,12,12,1,7.400000095,6.448578261
2009,12,12,2,11.19999981,7.365732727
2009,12,12,3,12.19999981,7.065436458
2009,12,12,4,14.91699982,10.19924986
2009,12,12,5,14.46700001,11.26915868
2009,12,12,6,14.93299961,13.604405
2009,12,12,7,14.5170002,12.79256726
2009,12,12,8,16.11700058,13.93614708
2009,12,12,9,15.46700001,12.90514313
2009,12,12,10,14.81700039,15.67000409
2009,12,12,11,9.982999802,14.54288195
2009,12,12,12,8.432999611,13.35986004
2009,12,12,13,9.116999626,9.543655541
2009,12,12,14,8.050000191,7.876698845
2009,12,12,15,5.449999809,8.463750151
2009,12,12,16,6.683000088,7.497219359
2009,12,12,17,9.416999817,5.724069784
2009,12,12,18,10.60000038,6.597482995
2009,12,12,19,5.599999905,8.948556427
2009,12,12,20,4.882999897,9.885132147
2009,12,12,21,7.132999897,5.902116789
2009,12,12,22,10.56700039,5.541196022
2009,12,12,23,10.25,6.982698539
2009,12,13,0,10.2329998,9.866604207
2009,12,13,1,6.032999992,9.291979572
2009,12,13,2,3.450000048,9.291684518
2009,12,13,3,3.117000103,6.215928915
2009,12,13,4,3.917000055,4.266301943
2009,12,13,5,4.433000088,4.046793143
2009,12,13,6,4.050000191,4.594559672
2009,12,13,7,4.449999809,4.956415322
2009,12,13,8,10.78299999,4.723166674
2009,12,13,9,12.55000019,4.957503295
2009,12,13,10,10.88300037,9.909906497
2009,12,13,11,8.399999619,11.44376361
2009,12,13,12,2.617000103,10.02657726
2009,12,13,13,2.200000048,7.80990639
2009,12,13,14,2.98300004,4.030817168
2009,12,13,15,4.5,3.706261625
2009,12,13,16,5.099999905,4.031358002
2009,12,13,17,5.300000191,4.960334808
2009,12,13,18,6.666999817,5.559238938
2009,12,13,19,5.867000103,5.620018753
2009,12,13,20,5.916999817,6.595457628
2009,12,13,21,7.5,5.996660893
2009,12,13,22,6.666999817,6.071246965
2009,12,13,23,5.467000008,7.295908447
2009,12,14,0,3.683000088,6.598220007
2009,12,14,1,1.23300004,5.78743633
2009,12,14,2,4.867000103,4.367801341
2009,12,14,3,8.916999817,3.495203124
2009,12,14,4,8.532999992,5.533276106
2009,12,14,5,8.133000374,8.165975024
2009,12,14,6,6.949999809,7.957160332
2009,12,14,7,6.900000095,7.498165872
2009,12,14,8,4.467000008,6.714018694
2009,12,14,9,4.416999817,6.668672093
2009,12,14,10,3.200000048,4.963832185
2009,12,14,11,3.5,4.957662141
2009,12,14,12,3.867000103,4.046142918
2009,12,14,13,4.527000093,4.263032076
2009,12,14,14,5.187000084,4.577386344
2009,12,14,15,5.847000074,5.031281955
2009,12,14,16,6.507000065,5.61551433
2009,12,14,17,7.167000055,5.992932275
2009,12,14,18,7.827000046,6.451324018
2009,12,14,19,8.487000036,7.022370384
2009,12,14,20,9.147000027,7.368576313
2009,12,14,21,9.807000017,7.856099687
2009,12,14,22,10.46700001,8.468995184
2009,12,14,23,11.78299999,9.097807943
2009,12,15,0,11.35000038,9.753107602
2009,12,15,1,13.14999962,10.94385072
2009,12,15,2,10.75,10.64747963
2009,12,15,3,9.317000389,12.4781851
2009,12,15,4,9.699999809,10.0972177
2009,12,15,5,9.567000389,8.60394085
2009,12,15,6,11.14999962,9.084639299
2009,12,15,7,10.91699982,9.05345993
2009,12,15,8,11.2670002,9.988041018
2009,12,15,9,10.66699982,9.937090172
2009,12,15,10,10.55000019,10.48890751
2009,12,15,11,11.10000038,9.912566762
2009,12,15,12,12.2329998,9.870067577
2009,12,15,13,11.5686362,9.951513142
2009,12,15,14,10.9042726,11.26843143
2009,12,15,15,10.239909,10.67850033
2009,12,15,16,9.575545398,9.983702376
2009,12,15,17,8.911181797,9.292550523
2009,12,15,18,8.246818196,9.053164876
2009,12,15,19,7.582454595,8.171674775
2009,12,15,20,6.918090994,7.57535389
2009,12,15,21,6.253727393,7.305649583
2009,12,15,22,5.589363792,6.668672093
2009,12,15,23,4.925000191,6.254225875
2009,12,16,0,7.467000008,5.901276794
2009,12,16,1,8.399999619,5.555379511
2009,12,16,2,8.883000374,7.281807273
2009,12,16,3,9.199999809,7.721017573
2009,12,16,4,9.166999817,8.171718503
2009,12,16,5,7.949999809,8.470420945
2009,12,16,6,8.017000198,8.46924651
2009,12,16,7,8.732999802,7.423690126
2009,12,16,8,7.916999817,7.478710105
2009,12,16,9,7.816999912,8.047736627
2009,12,16,10,7.217000008,7.416701592
2009,12,16,11,6.900000095,7.363509267
2009,12,16,12,6.400000095,7.025560866
2009,12,16,13,6.137909174,6.668672093
2009,12,16,14,5.875818253,6.406801753
2009,12,16,15,5.613727331,6.228010142
2009,12,16,16,5.35163641,6.005284502
2009,12,16,17,5.089545488,5.899842955
2009,12,16,18,4.827454567,5.631255349
2009,12,16,19,4.565363646,5.562692474
2009,12,16,20,4.303272724,5.438823376
2009,12,16,21,4.041181803,5.154113929
2009,12,16,22,3.779090881,4.872289259
2009,12,16,23,3.51699996,4.720478204
2009,12,17,0,3.01699996,4.561850822
2009,12,17,1,3.900000095,4.263798271
2009,12,17,2,3.26699996,4.032658639
2009,12,17,3,3.150000095,4.594559672
2009,12,17,4,3.01699996,4.049234657
2009,12,17,5,2.867000103,4.044341964
2009,12,17,6,4.316999912,4.031872552
2009,12,17,7,3.450000048,4.027935803
2009,12,17,8,3.349999905,4.869353545
2009,12,17,9,2.417000055,4.259180134
2009,12,17,10,2.400000095,4.189198055
2009,12,17,11,2.549999952,4.019823233
2009,12,17,12,2.367000103,4.018466127
2009,12,17,13,2.427800083,4.02083987
2009,12,17,14,2.488600063,4.001159874
2009,12,17,15,2.549400043,4.019823233
2009,12,17,16,2.610200024,4.019823233
2009,12,17,17,2.671000004,4.02083987
2009,12,17,18,2.731799984,4.021607624
2009,12,17,19,2.792599964,4.021607624
2009,12,17,20,2.853399944,4.025650543
2009,12,17,21,2.914199924,4.025650543
2009,12,17,22,2.974999905,4.025650543
2009,12,17,23,3.200000048,4.028542959
2009,12,18,0,3.667000055,4.030338051
2009,12,18,1,4.967000008,4.043555877
2009,12,18,2,5.367000103,4.313081059
2009,12,18,3,5.333000183,5.549762263
2009,12,18,4,3.849999905,5.625621
2009,12,18,5,4.400000095,5.62849297
2009,12,18,6,4.449999809,4.582338947
2009,12,18,7,5.800000191,4.949629957
2009,12,18,8,7.416999817,4.957201409
2009,12,18,9,7.166999817,5.959243806
2009,12,18,10,7.732999802,7.07496712
2009,12,18,11,5.416999817,7.022370384
2009,12,18,12,4.449999809,7.359595777
2009,12,18,13,4.449999809,5.65423843
2009,12,18,14,4.449999809,4.961661333
2009,12,18,15,4.449999809,4.959293953
2009,12,18,16,4.449999809,4.957503295
2009,12,18,17,4.449999809,4.957503295
2009,12,18,18,4.449999809,4.957503295
2009,12,18,19,4.449999809,4.957503295
2009,12,18,20,4.449999809,4.957503295
2009,12,18,21,4.449999809,4.957503295
2009,12,18,22,5.199999809,4.957503295
2009,12,18,23,6.933000088,4.957503295
2009,12,19,0,8.899999619,5.616062391
2009,12,19,1,6.382999897,6.671252657
2009,12,19,2,6.550000191,8.169104468
2009,12,19,3,5.316999912,6.407641747
2009,12,19,4,4.632999897,6.592347468
2009,12,19,5,5.867000103,5.63150582
2009,12,19,6,6.449999809,5.364400084
2009,12,19,7,5.632999897,5.994263809
2009,12,19,8,8.050000191,6.445876631
2009,12,19,9,10.19999981,5.940922787
2009,12,19,10,10.63300037,7.495395294
2009,12,19,11,9.232999802,9.289347104
2009,12,19,12,9.017000198,9.901573816
2009,12,19,13,11.58774996,8.499479801
2009,12,19,14,14.15849972,8.189793175
2009,12,19,15,16.72924948,10.68659031
2009,12,19,16,19.29999924,12.54999917
2009,12,19,17,21.96699905,15.71246471
2009,12,19,18,19.39999962,17.76710395
2009,12,19,19,19.5,18.33585424
2009,12,19,20,15.56700039,17.88103082
2009,12,19,21,12.44999981,17.88113912
2009,12,19,22,9.133000374,14.60632146
2009,12,19,23,9.432999611,11.73206383
2009,12,20,0,8.600000381,8.694488672
2009,12,20,1,7.349999905,9.035138052
2009,12,20,2,5.349999905,8.042711787
2009,12,20,3,5.449999809,7.066689487
2009,12,20,4,4.717000008,5.632689189
2009,12,20,5,5.632999897,5.721898932
2009,12,20,6,7.199999809,5.39238382
2009,12,20,7,6.166999817,5.938167069
2009,12,20,8,6.099999905,7.021977733
2009,12,20,9,3.73300004,6.226217667
2009,12,20,10,3.117000103,6.228010142
2009,12,20,11,3.049999952,4.400515475
2009,12,20,12,3.082999945,4.047861223
2009,12,20,13,5.282999992,4.043687495
2009,12,20,14,4.800000191,4.043555877
2009,12,20,15,5.066999912,5.616856807
2009,12,20,16,6,5.398971756
2009,12,20,17,6.300000191,5.561650454
2009,12,20,18,4.267000198,6.203160288
2009,12,20,19,4.367000103,6.355948936
2009,12,20,20,4.532999992,4.843497937
2009,12,20,21,4.599999905,4.892464605
2009,12,20,22,4.599999905,5.032369928
2009,12,20,23,5.333000183,5.352898628
2009,12,21,0,5.732999802,5.353247302
2009,12,21,1,4.349999905,5.626708972
2009,12,21,2,4.050000191,5.957751696
2009,12,21,3,4.75,4.887396277
2009,12,21,4,6.183000088,4.725259218
2009,12,21,5,4.75,5.390251149
2009,12,21,6,3.700000048,6.232010022
2009,12,21,7,4.017000198,5.392996906
2009,12,21,8,4.032999992,4.372795345
2009,12,21,9,7.517000198,4.672175142
2009,12,21,10,4.532999992,4.720176318
2009,12,21,11,4.949999809,7.29071151
